candidate_key,candidate_name,party_name,storkreds,kommune,candidate_votes_muni_2026,party_votes_muni_2026,candidate_votes_total_2026,party_votes_total_2026,vote_share_of_party_muni_2026,vote_share_of_party_total_2026,age_num,education,birthdate,tiktok_exists,videos_total_2026,videos_last_7d,videos_last_14d,videos_last_30d,videos_last_90d,log_videos_last_7d,log_videos_last_14d,log_videos_last_30d,log_videos_last_90d,log_videos_total_2026,municipality_code,Andel 18+-årige,Andel 18-66-årige,Andel 25-64-årige,Andel almennyttige boliger,Andel ejerboliger,Befolkningsandel i bymæssig bebyggelse,Befolkningstæthed (indb/km2),Indbyggertal 1. januar,Socioøkonomisk indeks,Statsgar. udskrivningsgrundlag pr. indb. (fra 2007),young_area_share,young_area_variable_name,prior_vote_share_of_party_2022,prior_party_rank_2022
Aksel Rosager Johansen || Enhedslisten - De Rød-Grønne || vestjylland,Aksel Rosager Johansen,Enhedslisten - De Rød-Grønne,vestjylland,Herning Kommune,15,115,193,86659,0.13043478260869565,0.0022271200913927002,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657,795.0,605.0,500.0,151.0,523.0,871.0,680.0,900060.0,91.0,2039460.0,,,0.004448732379267835,22.0
Peder Hvelplund || Enhedslisten - De Rød-Grønne || nordjylland,Peder Hvelplund,Enhedslisten - De Rød-Grønne,nordjylland,Thisted Kommune,91,351,2296,86659,0.25925925925925924,0.026494651449935958,0.0,Seminaruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787,810.0,576.0,474.0,91.0,586.0,707.0,400.0,426980.0,104.0,2003150.0,,,0.05300959425416734,4.0
Peder Hvelplund || Enhedslisten - De Rød-Grønne || nordjylland,Peder Hvelplund,Enhedslisten - De Rød-Grønne,nordjylland,Vesthimmerlands Kommune,65,121,2296,86659,0.5371900826446281,0.026494651449935958,0.0,Seminaruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820,814.0,581.0,485.0,93.0,545.0,715.0,470.0,358180.0,111.0,2040210.0,,,0.05300959425416734,4.0
Peder Key Kristiansen || Socialdemokratiet || nordjylland,Peder Key Kristiansen,Socialdemokratiet,nordjylland,Aalborg Kommune,88,28252,1770,369428,0.0031148237292935015,0.004791190705631408,0.0,Erhvervsuddannelse,1971-05-20T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,851,823.0,657.0,518.0,237.0,397.0,933.0,1970.0,2246120.0,97.0,2006210.0,,,,
Peder Key Kristiansen || Socialdemokratiet || nordjylland,Peder Key Kristiansen,Socialdemokratiet,nordjylland,Brønderslev Kommune,29,4651,1770,369428,0.006235218232638142,0.004791190705631408,0.0,Erhvervsuddannelse,1971-05-20T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810,791.0,582.0,492.0,115.0,584.0,748.0,580.0,367060.0,10.0,1908260.0,,,,
Peder Key Kristiansen || Socialdemokratiet || nordjylland,Peder Key Kristiansen,Socialdemokratiet,nordjylland,Frederikshavn Kommune,1564,7132,1770,369428,0.21929332585530006,0.004791190705631408,0.0,Erhvervsuddannelse,1971-05-20T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813,835.0,573.0,481.0,201.0,482.0,874.0,890.0,578820.0,111.0,2018160.0,,,,
Peder Key Kristiansen || Socialdemokratiet || nordjylland,Peder Key Kristiansen,Socialdemokratiet,nordjylland,Hjørring Kommune,24,8941,1770,369428,0.0026842635052007607,0.004791190705631408,0.0,Erhvervsuddannelse,1971-05-20T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860,817.0,583.0,484.0,123.0,536.0,768.0,680.0,633110.0,103.0,1993090.0,,,,
Peder Key Kristiansen || Socialdemokratiet || nordjylland,Peder Key Kristiansen,Socialdemokratiet,nordjylland,Jammerbugt Kommune,6,5501,1770,369428,0.0010907107798582077,0.004791190705631408,0.0,Erhvervsuddannelse,1971-05-20T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849,810.0,572.0,481.0,79.0,603.0,755.0,440.0,379540.0,97.0,1958150.0,,,,
Peder Key Kristiansen || Socialdemokratiet || nordjylland,Peder Key Kristiansen,Socialdemokratiet,nordjylland,Læsø Kommune,15,179,1770,369428,0.08379888268156424,0.004791190705631408,0.0,Erhvervsuddannelse,1971-05-20T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825,884.0,496.0,419.0,47.0,452.0,597.0,140.0,17190.0,117.0,1906360.0,,,,
Peder Key Kristiansen || Socialdemokratiet || nordjylland,Peder Key Kristiansen,Socialdemokratiet,nordjylland,Mariagerfjord Kommune,8,5031,1770,369428,0.001590141125024846,0.004791190705631408,0.0,Erhvervsuddannelse,1971-05-20T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846,816.0,589.0,496.0,87.0,556.0,779.0,580.0,416060.0,101.0,2030710.0,,,,
Peder Key Kristiansen || Socialdemokratiet || nordjylland,Peder Key Kristiansen,Socialdemokratiet,nordjylland,Morsø Kommune,2,3473,1770,369428,0.0005758710048949035,0.004791190705631408,0.0,Erhvervsuddannelse,1971-05-20T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773,820.0,565.0,468.0,90.0,566.0,642.0,530.0,195200.0,113.0,2003220.0,,,,
Peder Key Kristiansen || Socialdemokratiet || nordjylland,Peder Key Kristiansen,Socialdemokratiet,nordjylland,Rebild Kommune,15,3779,1770,369428,0.00396930404869013,0.004791190705631408,0.0,Erhvervsuddannelse,1971-05-20T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840,767.0,579.0,496.0,58.0,684.0,712.0,500.0,309420.0,73.0,2156290.0,,,,
Peder Key Kristiansen || Socialdemokratiet || nordjylland,Peder Key Kristiansen,Socialdemokratiet,nordjylland,Thisted Kommune,8,5857,1770,369428,0.0013658869728529965,0.004791190705631408,0.0,Erhvervsuddannelse,1971-05-20T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787,810.0,576.0,474.0,91.0,586.0,707.0,400.0,426980.0,104.0,2003150.0,,,,
Peder Key Kristiansen || Socialdemokratiet || nordjylland,Peder Key Kristiansen,Socialdemokratiet,nordjylland,Vesthimmerlands Kommune,11,3327,1770,369428,0.0033062819356777877,0.004791190705631408,0.0,Erhvervsuddannelse,1971-05-20T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820,814.0,581.0,485.0,93.0,545.0,715.0,470.0,358180.0,111.0,2040210.0,,,,
Peder Larsen || SF - Socialistisk Folkeparti || nordjylland,Peder Larsen,SF - Socialistisk Folkeparti,nordjylland,Aalborg Kommune,168,4836,602,180086,0.034739454094292806,0.003342847306286996,0.0,Seminaruddannelse,1972-12-29T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,851,823.0,657.0,518.0,237.0,397.0,933.0,1970.0,2246120.0,97.0,2006210.0,,,0.0041761983295206685,36.0
Peder Larsen || SF - Socialistisk Folkeparti || nordjylland,Peder Larsen,SF - Socialistisk Folkeparti,nordjylland,Brønderslev Kommune,19,641,602,180086,0.029641185647425898,0.003342847306286996,0.0,Seminaruddannelse,1972-12-29T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810,791.0,582.0,492.0,115.0,584.0,748.0,580.0,367060.0,10.0,1908260.0,,,0.0041761983295206685,36.0
Peder Larsen || SF - Socialistisk Folkeparti || nordjylland,Peder Larsen,SF - Socialistisk Folkeparti,nordjylland,Frederikshavn Kommune,16,2404,602,180086,0.0066555740432612314,0.003342847306286996,0.0,Seminaruddannelse,1972-12-29T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813,835.0,573.0,481.0,201.0,482.0,874.0,890.0,578820.0,111.0,2018160.0,,,0.0041761983295206685,36.0
Peder Larsen || SF - Socialistisk Folkeparti || nordjylland,Peder Larsen,SF - Socialistisk Folkeparti,nordjylland,Hjørring Kommune,28,830,602,180086,0.033734939759036145,0.003342847306286996,0.0,Seminaruddannelse,1972-12-29T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860,817.0,583.0,484.0,123.0,536.0,768.0,680.0,633110.0,103.0,1993090.0,,,0.0041761983295206685,36.0
Peder Larsen || SF - Socialistisk Folkeparti || nordjylland,Peder Larsen,SF - Socialistisk Folkeparti,nordjylland,Jammerbugt Kommune,7,571,602,180086,0.012259194395796848,0.003342847306286996,0.0,Seminaruddannelse,1972-12-29T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849,810.0,572.0,481.0,79.0,603.0,755.0,440.0,379540.0,97.0,1958150.0,,,0.0041761983295206685,36.0
Peder Larsen || SF - Socialistisk Folkeparti || nordjylland,Peder Larsen,SF - Socialistisk Folkeparti,nordjylland,Læsø Kommune,1,35,602,180086,0.02857142857142857,0.003342847306286996,0.0,Seminaruddannelse,1972-12-29T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825,884.0,496.0,419.0,47.0,452.0,597.0,140.0,17190.0,117.0,1906360.0,,,0.0041761983295206685,36.0
Peder Larsen || SF - Socialistisk Folkeparti || nordjylland,Peder Larsen,SF - Socialistisk Folkeparti,nordjylland,Mariagerfjord Kommune,324,697,602,180086,0.4648493543758967,0.003342847306286996,0.0,Seminaruddannelse,1972-12-29T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846,816.0,589.0,496.0,87.0,556.0,779.0,580.0,416060.0,101.0,2030710.0,,,0.0041761983295206685,36.0
Peder Larsen || SF - Socialistisk Folkeparti || nordjylland,Peder Larsen,SF - Socialistisk Folkeparti,nordjylland,Morsø Kommune,5,218,602,180086,0.022935779816513763,0.003342847306286996,0.0,Seminaruddannelse,1972-12-29T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773,820.0,565.0,468.0,90.0,566.0,642.0,530.0,195200.0,113.0,2003220.0,,,0.0041761983295206685,36.0
Peder Larsen || SF - Socialistisk Folkeparti || nordjylland,Peder Larsen,SF - Socialistisk Folkeparti,nordjylland,Rebild Kommune,20,669,602,180086,0.029895366218236172,0.003342847306286996,0.0,Seminaruddannelse,1972-12-29T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840,767.0,579.0,496.0,58.0,684.0,712.0,500.0,309420.0,73.0,2156290.0,,,0.0041761983295206685,36.0
Peder Larsen || SF - Socialistisk Folkeparti || nordjylland,Peder Larsen,SF - Socialistisk Folkeparti,nordjylland,Thisted Kommune,7,791,602,180086,0.008849557522123894,0.003342847306286996,0.0,Seminaruddannelse,1972-12-29T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787,810.0,576.0,474.0,91.0,586.0,707.0,400.0,426980.0,104.0,2003150.0,,,0.0041761983295206685,36.0
Peder Larsen || SF - Socialistisk Folkeparti || nordjylland,Peder Larsen,SF - Socialistisk Folkeparti,nordjylland,Vesthimmerlands Kommune,7,1630,602,180086,0.004294478527607362,0.003342847306286996,0.0,Seminaruddannelse,1972-12-29T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820,814.0,581.0,485.0,93.0,545.0,715.0,470.0,358180.0,111.0,2040210.0,,,0.0041761983295206685,36.0
Pelle Dragsted || Enhedslisten - De Rød-Grønne || københavn,Pelle Dragsted,Enhedslisten - De Rød-Grønne,københavn,Dragør Kommune,157,220,30707,86659,0.7136363636363636,0.35434288417821574,0.0,Kandidat-/masteruddannelse,1975-04-13T00:00:00,1,50.0,3.0,7.0,19.0,31.0,1.3862943611198906,2.0794415416798357,2.995732273553991,3.4657359027997265,3.9318256327243257,155,774.0,538.0,461.0,150.0,743.0,976.0,7900.0,144500.0,61.0,2859160.0,,,0.3786514444980436,1.0
Pelle Dragsted || Enhedslisten - De Rød-Grønne || københavn,Pelle Dragsted,Enhedslisten - De Rød-Grønne,københavn,Frederiksberg Kommune,3854,5760,30707,86659,0.6690972222222222,0.35434288417821574,0.0,Kandidat-/masteruddannelse,1975-04-13T00:00:00,1,50.0,3.0,7.0,19.0,31.0,1.3862943611198906,2.0794415416798357,2.995732273553991,3.4657359027997265,3.9318256327243257,147,836.0,678.0,556.0,102.0,475.0,1000.0,121660.0,1058400.0,74.0,2756960.0,,,0.3786514444980436,1.0
Pelle Dragsted || Enhedslisten - De Rød-Grønne || københavn,Pelle Dragsted,Enhedslisten - De Rød-Grønne,københavn,Københavns Kommune,26071,42980,30707,86659,0.6065844578873895,0.35434288417821574,0.0,Kandidat-/masteruddannelse,1975-04-13T00:00:00,1,50.0,3.0,7.0,19.0,31.0,1.3862943611198906,2.0794415416798357,2.995732273553991,3.4657359027997265,3.9318256327243257,101,834.0,740.0,612.0,180.0,463.0,1000.0,73390.0,6670990.0,103.0,2289340.0,,,0.3786514444980436,1.0
Pelle Dragsted || Enhedslisten - De Rød-Grønne || københavn,Pelle Dragsted,Enhedslisten - De Rød-Grønne,københavn,Tårnby Kommune,625,973,30707,86659,0.6423432682425488,0.35434288417821574,0.0,Kandidat-/masteruddannelse,1975-04-13T00:00:00,1,50.0,3.0,7.0,19.0,31.0,1.3862943611198906,2.0794415416798357,2.995732273553991,3.4657359027997265,3.9318256327243257,185,778.0,608.0,513.0,355.0,518.0,993.0,6660.0,440340.0,105.0,2155510.0,,,0.3786514444980436,1.0
Per Husted || Socialdemokratiet || nordjylland,Per Husted,Socialdemokratiet,nordjylland,Aalborg Kommune,403,28252,2846,369428,0.014264476851196375,0.007703801552670615,0.0,Kandidat-/masteruddannelse,1966-04-06T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,851,823.0,657.0,518.0,237.0,397.0,933.0,1970.0,2246120.0,97.0,2006210.0,,,0.006232846342517497,45.0
Per Husted || Socialdemokratiet || nordjylland,Per Husted,Socialdemokratiet,nordjylland,Brønderslev Kommune,67,4651,2846,369428,0.014405504192646742,0.007703801552670615,0.0,Kandidat-/masteruddannelse,1966-04-06T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810,791.0,582.0,492.0,115.0,584.0,748.0,580.0,367060.0,10.0,1908260.0,,,0.006232846342517497,45.0
Per Husted || Socialdemokratiet || nordjylland,Per Husted,Socialdemokratiet,nordjylland,Frederikshavn Kommune,89,7132,2846,369428,0.01247896803140774,0.007703801552670615,0.0,Kandidat-/masteruddannelse,1966-04-06T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813,835.0,573.0,481.0,201.0,482.0,874.0,890.0,578820.0,111.0,2018160.0,,,0.006232846342517497,45.0
Per Husted || Socialdemokratiet || nordjylland,Per Husted,Socialdemokratiet,nordjylland,Hjørring Kommune,73,8941,2846,369428,0.00816463482831898,0.007703801552670615,0.0,Kandidat-/masteruddannelse,1966-04-06T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860,817.0,583.0,484.0,123.0,536.0,768.0,680.0,633110.0,103.0,1993090.0,,,0.006232846342517497,45.0
Per Husted || Socialdemokratiet || nordjylland,Per Husted,Socialdemokratiet,nordjylland,Jammerbugt Kommune,42,5501,2846,369428,0.007634975459007453,0.007703801552670615,0.0,Kandidat-/masteruddannelse,1966-04-06T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849,810.0,572.0,481.0,79.0,603.0,755.0,440.0,379540.0,97.0,1958150.0,,,0.006232846342517497,45.0
Per Husted || Socialdemokratiet || nordjylland,Per Husted,Socialdemokratiet,nordjylland,Læsø Kommune,4,179,2846,369428,0.0223463687150838,0.007703801552670615,0.0,Kandidat-/masteruddannelse,1966-04-06T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825,884.0,496.0,419.0,47.0,452.0,597.0,140.0,17190.0,117.0,1906360.0,,,0.006232846342517497,45.0
Per Husted || Socialdemokratiet || nordjylland,Per Husted,Socialdemokratiet,nordjylland,Mariagerfjord Kommune,1957,5031,2846,369428,0.38898827270920294,0.007703801552670615,0.0,Kandidat-/masteruddannelse,1966-04-06T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846,816.0,589.0,496.0,87.0,556.0,779.0,580.0,416060.0,101.0,2030710.0,,,0.006232846342517497,45.0
Per Husted || Socialdemokratiet || nordjylland,Per Husted,Socialdemokratiet,nordjylland,Morsø Kommune,10,3473,2846,369428,0.0028793550244745176,0.007703801552670615,0.0,Kandidat-/masteruddannelse,1966-04-06T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773,820.0,565.0,468.0,90.0,566.0,642.0,530.0,195200.0,113.0,2003220.0,,,0.006232846342517497,45.0
Per Husted || Socialdemokratiet || nordjylland,Per Husted,Socialdemokratiet,nordjylland,Rebild Kommune,127,3779,2846,369428,0.03360677427890976,0.007703801552670615,0.0,Kandidat-/masteruddannelse,1966-04-06T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840,767.0,579.0,496.0,58.0,684.0,712.0,500.0,309420.0,73.0,2156290.0,,,0.006232846342517497,45.0
Per Husted || Socialdemokratiet || nordjylland,Per Husted,Socialdemokratiet,nordjylland,Thisted Kommune,25,5857,2846,369428,0.004268396790165614,0.007703801552670615,0.0,Kandidat-/masteruddannelse,1966-04-06T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787,810.0,576.0,474.0,91.0,586.0,707.0,400.0,426980.0,104.0,2003150.0,,,0.006232846342517497,45.0
Per Husted || Socialdemokratiet || nordjylland,Per Husted,Socialdemokratiet,nordjylland,Vesthimmerlands Kommune,49,3327,2846,369428,0.014727983168019236,0.007703801552670615,0.0,Kandidat-/masteruddannelse,1966-04-06T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820,814.0,581.0,485.0,93.0,545.0,715.0,470.0,358180.0,111.0,2040210.0,,,0.006232846342517497,45.0
Per Kamp Stefansen || Socialdemokratiet || vestjylland,Per Kamp Stefansen,Socialdemokratiet,vestjylland,Herning Kommune,15,4233,193,369428,0.003543586109142452,0.0005224292690321254,0.0,Ikke oplyst,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657,795.0,605.0,500.0,151.0,523.0,871.0,680.0,900060.0,91.0,2039460.0,,,0.00040691702821478486,55.0
Per Kamp Stefansen || Socialdemokratiet || vestjylland,Per Kamp Stefansen,Socialdemokratiet,vestjylland,Holstebro Kommune,12,3159,193,369428,0.003798670465337132,0.0005224292690321254,0.0,Ikke oplyst,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661,794.0,595.0,485.0,175.0,546.0,848.0,750.0,592010.0,9.0,1979380.0,,,0.00040691702821478486,55.0
Per Kamp Stefansen || Socialdemokratiet || vestjylland,Per Kamp Stefansen,Socialdemokratiet,vestjylland,Ikast-Brande Kommune,6,1811,193,369428,0.0033130866924351186,0.0005224292690321254,0.0,Ikke oplyst,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756,791.0,600.0,503.0,132.0,580.0,835.0,590.0,430090.0,95.0,1935690.0,,,0.00040691702821478486,55.0
Per Kamp Stefansen || Socialdemokratiet || vestjylland,Per Kamp Stefansen,Socialdemokratiet,vestjylland,Lemvig Kommune,4,596,193,369428,0.006711409395973154,0.0005224292690321254,0.0,Ikke oplyst,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665,833.0,573.0,469.0,66.0,566.0,699.0,370.0,188000.0,92.0,2260210.0,,,0.00040691702821478486,55.0
Per Kamp Stefansen || Socialdemokratiet || vestjylland,Per Kamp Stefansen,Socialdemokratiet,vestjylland,Ringkøbing-Skjern Kommune,125,1921,193,369428,0.0650702758979698,0.0005224292690321254,0.0,Ikke oplyst,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760,805.0,584.0,480.0,105.0,579.0,722.0,380.0,555820.0,92.0,2045000.0,,,0.00040691702821478486,55.0
Per Kamp Stefansen || Socialdemokratiet || vestjylland,Per Kamp Stefansen,Socialdemokratiet,vestjylland,Silkeborg Kommune,12,5051,193,369428,0.002375767174816868,0.0005224292690321254,0.0,Ikke oplyst,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740,783.0,599.0,503.0,168.0,544.0,865.0,1190.0,1015740.0,8.0,2087450.0,,,0.00040691702821478486,55.0
Per Kamp Stefansen || Socialdemokratiet || vestjylland,Per Kamp Stefansen,Socialdemokratiet,vestjylland,Skive Kommune,3,4349,193,369428,0.0006898137502874224,0.0005224292690321254,0.0,Ikke oplyst,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779,822.0,585.0,481.0,137.0,534.0,782.0,650.0,443280.0,106.0,2053720.0,,,0.00040691702821478486,55.0
Per Kamp Stefansen || Socialdemokratiet || vestjylland,Per Kamp Stefansen,Socialdemokratiet,vestjylland,Struer Kommune,4,999,193,369428,0.004004004004004004,0.0005224292690321254,0.0,Ikke oplyst,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671,825.0,562.0,460.0,146.0,557.0,788.0,820.0,202290.0,106.0,2057690.0,,,0.00040691702821478486,55.0
Per Kamp Stefansen || Socialdemokratiet || vestjylland,Per Kamp Stefansen,Socialdemokratiet,vestjylland,Viborg Kommune,12,5209,193,369428,0.002303705125743905,0.0005224292690321254,0.0,Ikke oplyst,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791,799.0,599.0,495.0,152.0,530.0,806.0,690.0,976210.0,96.0,2043980.0,,,0.00040691702821478486,55.0
Per Knudsen || Dansk Folkeparti || sydjylland,Per Knudsen,Dansk Folkeparti,sydjylland,Aabenraa Kommune,18,2287,448,126849,0.007870572802798426,0.0035317582322288705,0.0,Ikke oplyst,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580,811.0,581.0,483.0,179.0,544.0,808.0,620.0,586210.0,112.0,1970260.0,,,,
Per Knudsen || Dansk Folkeparti || sydjylland,Per Knudsen,Dansk Folkeparti,sydjylland,Billund Kommune,25,578,448,126849,0.04325259515570934,0.0035317582322288705,0.0,Ikke oplyst,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530,799.0,599.0,502.0,176.0,552.0,831.0,500.0,271680.0,102.0,2100480.0,,,,
Per Knudsen || Dansk Folkeparti || sydjylland,Per Knudsen,Dansk Folkeparti,sydjylland,Esbjerg Kommune,44,2892,448,126849,0.015214384508990318,0.0035317582322288705,0.0,Ikke oplyst,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561,808.0,606.0,500.0,242.0,485.0,917.0,1450.0,1151570.0,109.0,2094450.0,,,,
Per Knudsen || Dansk Folkeparti || sydjylland,Per Knudsen,Dansk Folkeparti,sydjylland,Fanø Kommune,0,53,448,126849,0.0,0.0035317582322288705,0.0,Ikke oplyst,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563,836.0,475.0,403.0,74.0,549.0,890.0,540.0,32700.0,7.0,2303270.0,,,,
Per Knudsen || Dansk Folkeparti || sydjylland,Per Knudsen,Dansk Folkeparti,sydjylland,Fredericia Kommune,27,1307,448,126849,0.020657995409334353,0.0035317582322288705,0.0,Ikke oplyst,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607,813.0,614.0,514.0,250.0,437.0,965.0,3940.0,526160.0,124.0,2096230.0,,,,
Per Knudsen || Dansk Folkeparti || sydjylland,Per Knudsen,Dansk Folkeparti,sydjylland,Haderslev Kommune,16,3054,448,126849,0.005239030779305829,0.0035317582322288705,0.0,Ikke oplyst,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510,816.0,593.0,491.0,184.0,507.0,808.0,680.0,553540.0,117.0,1976310.0,,,,
Per Knudsen || Dansk Folkeparti || sydjylland,Per Knudsen,Dansk Folkeparti,sydjylland,Kolding Kommune,192,2451,448,126849,0.07833537331701346,0.0035317582322288705,0.0,Ikke oplyst,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621,797.0,617.0,510.0,190.0,483.0,893.0,1590.0,958970.0,99.0,2085960.0,,,,
Per Knudsen || Dansk Folkeparti || sydjylland,Per Knudsen,Dansk Folkeparti,sydjylland,Sønderborg Kommune,19,2134,448,126849,0.008903467666354265,0.0035317582322288705,0.0,Ikke oplyst,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540,820.0,588.0,481.0,232.0,497.0,880.0,1490.0,740960.0,114.0,2046500.0,,,,
Per Knudsen || Dansk Folkeparti || sydjylland,Per Knudsen,Dansk Folkeparti,sydjylland,Tønder Kommune,6,1497,448,126849,0.004008016032064128,0.0035317582322288705,0.0,Ikke oplyst,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550,816.0,570.0,471.0,107.0,531.0,725.0,280.0,363990.0,117.0,2000080.0,,,,
Per Knudsen || Dansk Folkeparti || sydjylland,Per Knudsen,Dansk Folkeparti,sydjylland,Varde Kommune,23,1077,448,126849,0.02135561745589601,0.0035317582322288705,0.0,Ikke oplyst,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573,804.0,582.0,489.0,134.0,606.0,724.0,400.0,494100.0,99.0,2073520.0,,,,
Per Knudsen || Dansk Folkeparti || sydjylland,Per Knudsen,Dansk Folkeparti,sydjylland,Vejen Kommune,32,1302,448,126849,0.02457757296466974,0.0035317582322288705,0.0,Ikke oplyst,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575,797.0,597.0,500.0,140.0,593.0,725.0,520.0,427020.0,10.0,2050020.0,,,,
Per Knudsen || Dansk Folkeparti || sydjylland,Per Knudsen,Dansk Folkeparti,sydjylland,Vejle Kommune,46,2365,448,126849,0.01945031712473573,0.0035317582322288705,0.0,Ikke oplyst,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,790.0,613.0,515.0,176.0,505.0,851.0,1160.0,1224330.0,96.0,2171810.0,,,,
Per Larsen || Det Konservative Folkeparti || nordjylland,Per Larsen,Det Konservative Folkeparti,nordjylland,Aalborg Kommune,501,3827,2367,133656,0.1309119414685132,0.0177096426647513,0.0,Erhvervsuddannelse,1965-06-27T00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,851,823.0,657.0,518.0,237.0,397.0,933.0,1970.0,2246120.0,97.0,2006210.0,,,0.06177606177606178,5.0
