candidate_name,party_name,storkreds,kommune,candidate_votes_2026_municipality,party_votes_2026_municipality,vote_share_of_party_2026_municipality,candidate_votes_2026_total,party_votes_2026_total,vote_share_of_party_2026_total,age,education,birthdate,age_num,tiktok_exists,tiktok_handle_from_url,videos_total_pre_election,videos_total_2026_pre_election,videos_last_90d,videos_last_30d,videos_last_14d,videos_last_7d,log1p_videos_total_pre_election,log1p_videos_total_2026_pre_election,log1p_videos_last_90d,log1p_videos_last_30d,log1p_videos_last_14d,log1p_videos_last_7d,candidate_votes_2022_municipality,party_votes_2022_municipality,vote_share_of_party_2022_municipality,candidate_votes_2022_total,party_votes_2022_total,vote_share_of_party_2022_total,municipality_code,andel_18_66_årige,andel_18plus_årige,andel_25_64_årige,andel_almennyttige_boliger,andel_ejerboliger,befolkningsandel_i_bymæssig_bebyggelse,befolkningstæthed_indb_km2,indbyggertal_1_januar,socioøkonomisk_indeks,statsgar_udskrivningsgrundlag_pr_indb_fra_2007
Partiliste,Enhedslisten - De Rød-Grønne,sydjylland,Aabenraa Kommune,490,684,0.716374269005848,9776,226037,0.04324955648853949,,Unknown,,46.0,,,,,,,,,,,,,,,408.0,618.0,0.6601941747572816,7207.0,181452.0,0.039718493044992614,580,58.1,81.1,48.3,17.9,54.4,80.8,62.0,58621.0,1.12,197026.0
Partiliste,Enhedslisten - De Rød-Grønne,sydjylland,Billund Kommune,174,236,0.7372881355932204,9776,226037,0.04324955648853949,,Unknown,,46.0,,,,,,,,,,,,,,,152.0,203.0,0.7487684729064039,7207.0,181452.0,0.039718493044992614,530,59.9,79.9,50.2,17.6,55.2,83.1,50.0,27168.0,1.02,210048.0
Partiliste,Enhedslisten - De Rød-Grønne,sydjylland,Esbjerg Kommune,1962,2690,0.729368029739777,9776,226037,0.04324955648853949,,Unknown,,46.0,,,,,,,,,,,,,,,1378.0,1897.0,0.7264101212440696,7207.0,181452.0,0.039718493044992614,561,60.6,80.8,50.0,24.2,48.5,91.7,145.0,115157.0,1.09,209445.0
Partiliste,Enhedslisten - De Rød-Grønne,sydjylland,Fanø Kommune,103,169,0.6094674556213018,9776,226037,0.04324955648853949,,Unknown,,46.0,,,,,,,,,,,,,,,118.0,157.0,0.7515923566878981,7207.0,181452.0,0.039718493044992614,563,47.5,83.6,40.3,7.4,54.9,89.0,54.0,3270.0,0.7,230327.0
Partiliste,Enhedslisten - De Rød-Grønne,sydjylland,Fredericia Kommune,1108,1460,0.7589041095890411,9776,226037,0.04324955648853949,,Unknown,,46.0,,,,,,,,,,,,,,,741.0,1010.0,0.7336633663366336,7207.0,181452.0,0.039718493044992614,607,61.4,81.3,51.4,25.0,43.7,96.5,394.0,52616.0,1.24,209623.0
Partiliste,Enhedslisten - De Rød-Grønne,sydjylland,Haderslev Kommune,595,972,0.6121399176954733,9776,226037,0.04324955648853949,,Unknown,,46.0,,,,,,,,,,,,,,,519.0,809.0,0.6415327564894932,7207.0,181452.0,0.039718493044992614,510,59.3,81.6,49.1,18.4,50.7,80.8,68.0,55354.0,1.17,197631.0
Partiliste,Enhedslisten - De Rød-Grønne,sydjylland,Kolding Kommune,1576,2323,0.6784330606973741,9776,226037,0.04324955648853949,,Unknown,,46.0,,,,,,,,,,,,,,,1000.0,1510.0,0.6622516556291391,7207.0,181452.0,0.039718493044992614,621,61.7,79.7,51.0,19.0,48.3,89.3,159.0,95897.0,0.99,208596.0
Partiliste,Enhedslisten - De Rød-Grønne,sydjylland,Sønderborg Kommune,858,1215,0.7061728395061728,9776,226037,0.04324955648853949,,Unknown,,46.0,,,,,,,,,,,,,,,624.0,967.0,0.6452947259565667,7207.0,181452.0,0.039718493044992614,540,58.8,82.0,48.1,23.2,49.7,88.0,149.0,74096.0,1.14,204650.0
Partiliste,Enhedslisten - De Rød-Grønne,sydjylland,Tønder Kommune,256,348,0.735632183908046,9776,226037,0.04324955648853949,,Unknown,,46.0,,,,,,,,,,,,,,,220.0,335.0,0.6567164179104478,7207.0,181452.0,0.039718493044992614,550,57.0,81.6,47.1,10.7,53.1,72.5,28.0,36399.0,1.17,200008.0
Partiliste,Enhedslisten - De Rød-Grønne,sydjylland,Varde Kommune,392,516,0.7596899224806202,9776,226037,0.04324955648853949,,Unknown,,46.0,,,,,,,,,,,,,,,318.0,442.0,0.7194570135746606,7207.0,181452.0,0.039718493044992614,573,58.2,80.4,48.9,13.4,60.6,72.4,40.0,49410.0,0.99,207352.0
Partiliste,Enhedslisten - De Rød-Grønne,sydjylland,Vejen Kommune,334,471,0.7091295116772823,9776,226037,0.04324955648853949,,Unknown,,46.0,,,,,,,,,,,,,,,258.0,404.0,0.6386138613861386,7207.0,181452.0,0.039718493044992614,575,59.7,79.7,50.0,14.0,59.3,72.5,52.0,42702.0,1.0,205002.0
Partiliste,Enhedslisten - De Rød-Grønne,sydjylland,Vejle Kommune,1928,2529,0.7623566627125345,9776,226037,0.04324955648853949,,Unknown,,46.0,,,,,,,,,,,,,,,1471.0,1964.0,0.7489816700610998,7207.0,181452.0,0.039718493044992614,630,61.3,79.0,51.5,17.6,50.5,85.1,116.0,122433.0,0.96,217181.0
Partiliste,Enhedslisten - De Rød-Grønne,vestjylland,Herning Kommune,947,1267,0.7474348855564326,5995,226037,0.026522206541406936,,Unknown,,46.0,,,,,,,,,,,,,,,699.0,1012.0,0.6907114624505929,4957.0,181452.0,0.027318519498269515,657,60.5,79.5,50.0,15.1,52.3,87.1,68.0,90006.0,0.91,203946.0
Partiliste,Enhedslisten - De Rød-Grønne,vestjylland,Holstebro Kommune,569,821,0.6930572472594397,5995,226037,0.026522206541406936,,Unknown,,46.0,,,,,,,,,,,,,,,500.0,740.0,0.6756756756756757,4957.0,181452.0,0.027318519498269515,661,59.5,79.4,48.5,17.5,54.6,84.8,75.0,59201.0,0.9,197938.0
Partiliste,Enhedslisten - De Rød-Grønne,vestjylland,Ikast-Brande Kommune,376,492,0.7642276422764228,5995,226037,0.026522206541406936,,Unknown,,46.0,,,,,,,,,,,,,,,307.0,416.0,0.7379807692307693,4957.0,181452.0,0.027318519498269515,756,60.0,79.1,50.3,13.2,58.0,83.5,59.0,43009.0,0.95,193569.0
Partiliste,Enhedslisten - De Rød-Grønne,vestjylland,Lemvig Kommune,130,184,0.7065217391304348,5995,226037,0.026522206541406936,,Unknown,,46.0,,,,,,,,,,,,,,,116.0,174.0,0.6666666666666666,4957.0,181452.0,0.027318519498269515,665,57.3,83.3,46.9,6.6,56.6,69.9,37.0,18800.0,0.92,226021.0
Partiliste,Enhedslisten - De Rød-Grønne,vestjylland,Ringkøbing-Skjern Kommune,315,443,0.7110609480812641,5995,226037,0.026522206541406936,,Unknown,,46.0,,,,,,,,,,,,,,,301.0,452.0,0.665929203539823,4957.0,181452.0,0.027318519498269515,760,58.4,80.5,48.0,10.5,57.9,72.2,38.0,55582.0,0.92,204500.0
Partiliste,Enhedslisten - De Rød-Grønne,vestjylland,Silkeborg Kommune,1733,2528,0.6855221518987342,5995,226037,0.026522206541406936,,Unknown,,46.0,,,,,,,,,,,,,,,1496.0,2368.0,0.6317567567567568,4957.0,181452.0,0.027318519498269515,740,59.9,78.3,50.3,16.8,54.4,86.5,119.0,101574.0,0.8,208745.0
Partiliste,Enhedslisten - De Rød-Grønne,vestjylland,Skive Kommune,482,607,0.7940691927512356,5995,226037,0.026522206541406936,,Unknown,,46.0,,,,,,,,,,,,,,,377.0,516.0,0.7306201550387597,4957.0,181452.0,0.027318519498269515,779,58.5,82.2,48.1,13.7,53.4,78.2,65.0,44328.0,1.06,205372.0
Partiliste,Enhedslisten - De Rød-Grønne,vestjylland,Struer Kommune,164,223,0.7354260089686099,5995,226037,0.026522206541406936,,Unknown,,46.0,,,,,,,,,,,,,,,170.0,240.0,0.7083333333333334,4957.0,181452.0,0.027318519498269515,671,56.2,82.5,46.0,14.6,55.7,78.8,82.0,20229.0,1.06,205769.0
Partiliste,Enhedslisten - De Rød-Grønne,vestjylland,Viborg Kommune,1279,1727,0.7405906195715113,5995,226037,0.026522206541406936,,Unknown,,46.0,,,,,,,,,,,,,,,991.0,1448.0,0.6843922651933702,4957.0,181452.0,0.027318519498269515,791,59.9,79.9,49.5,15.2,53.0,80.6,69.0,97621.0,0.96,204398.0
Partiliste,Enhedslisten - De Rød-Grønne,østjylland,Aarhus Kommune,15116,22212,0.6805330452007924,22681,226037,0.1003419794104505,,Unknown,,46.0,,,,,,,,,,,,,,,9291.0,18879.0,0.49213411727316064,14111.0,181452.0,0.07776712298569319,751,69.0,82.5,52.8,25.0,35.1,97.4,797.0,373388.0,0.95,207907.0
Partiliste,Enhedslisten - De Rød-Grønne,østjylland,Favrskov Kommune,740,1041,0.7108549471661864,22681,226037,0.1003419794104505,,Unknown,,46.0,,,,,,,,,,,,,,,464.0,929.0,0.49946178686759957,14111.0,181452.0,0.07776712298569319,710,58.7,76.7,50.2,9.4,69.3,81.5,91.0,49359.0,0.69,213101.0
Partiliste,Enhedslisten - De Rød-Grønne,østjylland,Hedensted Kommune,436,586,0.7440273037542662,22681,226037,0.1003419794104505,,Unknown,,46.0,,,,,,,,,,,,,,,265.0,532.0,0.4981203007518797,14111.0,181452.0,0.07776712298569319,766,60.3,79.6,51.0,9.2,63.1,74.2,87.0,48167.0,0.81,207808.0
Partiliste,Enhedslisten - De Rød-Grønne,østjylland,Horsens Kommune,1591,2369,0.6715913887716336,22681,226037,0.1003419794104505,,Unknown,,46.0,,,,,,,,,,,,,,,937.0,1905.0,0.49186351706036746,14111.0,181452.0,0.07776712298569319,615,62.1,79.2,51.6,15.2,49.2,90.8,188.0,97921.0,0.98,199712.0
Partiliste,Enhedslisten - De Rød-Grønne,østjylland,Norddjurs Kommune,487,651,0.7480798771121352,22681,226037,0.1003419794104505,,Unknown,,46.0,,,,,,,,,,,,,,,376.0,735.0,0.5115646258503401,14111.0,181452.0,0.07776712298569319,707,58.4,83.0,48.2,12.2,53.3,74.8,51.0,36658.0,1.14,200175.0
Partiliste,Enhedslisten - De Rød-Grønne,østjylland,Odder Kommune,550,859,0.640279394644936,22681,226037,0.1003419794104505,,Unknown,,46.0,,,,,,,,,,,,,,,352.0,761.0,0.46254927726675427,14111.0,181452.0,0.07776712298569319,727,57.2,79.9,47.9,17.5,59.0,77.9,108.0,24083.0,0.84,205503.0
Partiliste,Enhedslisten - De Rød-Grønne,østjylland,Randers Kommune,1526,2144,0.7117537313432836,22681,226037,0.1003419794104505,,Unknown,,46.0,,,,,,,,,,,,,,,1031.0,1952.0,0.5281762295081968,14111.0,181452.0,0.07776712298569319,730,61.4,80.6,51.3,15.6,48.5,88.1,134.0,100356.0,1.14,197454.0
Partiliste,Enhedslisten - De Rød-Grønne,østjylland,Samsø Kommune,120,167,0.718562874251497,22681,226037,0.1003419794104505,,Unknown,,46.0,,,,,,,,,,,,,,,72.0,170.0,0.4235294117647059,14111.0,181452.0,0.07776712298569319,741,52.0,85.7,44.3,3.4,42.3,35.6,32.0,3656.0,1.02,207629.0
Partiliste,Enhedslisten - De Rød-Grønne,østjylland,Skanderborg Kommune,1129,1624,0.6951970443349754,22681,226037,0.1003419794104505,,Unknown,,46.0,,,,,,,,,,,,,,,719.0,1591.0,0.45191703331238214,14111.0,181452.0,0.07776712298569319,746,57.8,75.2,49.2,11.5,66.8,86.1,158.0,65760.0,0.63,223618.0
Partiliste,Enhedslisten - De Rød-Grønne,østjylland,Syddjurs Kommune,986,1402,0.703281027104137,22681,226037,0.1003419794104505,,Unknown,,46.0,,,,,,,,,,,,,,,604.0,1344.0,0.4494047619047619,14111.0,181452.0,0.07776712298569319,706,56.3,80.6,47.5,9.7,62.1,72.7,64.0,44101.0,0.83,203015.0
Partiliste,Liberal Alliance,bornholm,Bornholms Kommune,1052,1200,0.8766666666666667,1052,334421,0.003145735465177127,,Unknown,,46.0,,,,,,,,,,,,,,,747.0,892.0,0.8374439461883408,747.0,278656.0,0.0026807246210381257,400,55.2,83.5,46.6,10.4,59.1,75.8,66.0,38966.0,1.06,191530.0
Partiliste,Liberal Alliance,fyn,Assens Kommune,1308,2163,0.6047156726768377,19374,334421,0.05793296473606622,,Unknown,,46.0,,,,,,,,,,,,,,,1034.0,1315.0,0.7863117870722434,15814.0,278656.0,0.05675097611391824,420,58.6,81.1,49.6,9.2,59.2,71.7,79.0,40469.0,1.05,199230.0
Partiliste,Liberal Alliance,fyn,Faaborg-Midtfyn Kommune,1868,2499,0.7474989995998399,19374,334421,0.05793296473606622,,Unknown,,46.0,,,,,,,,,,,,,,,1324.0,1727.0,0.76664736537348,15814.0,278656.0,0.05675097611391824,430,57.7,80.7,48.7,10.0,59.2,73.0,83.0,52284.0,1.0,193010.0
Partiliste,Liberal Alliance,fyn,Kerteminde Kommune,816,1340,0.608955223880597,19374,334421,0.05793296473606622,,Unknown,,46.0,,,,,,,,,,,,,,,658.0,819.0,0.8034188034188035,15814.0,278656.0,0.05675097611391824,440,57.4,81.7,48.9,12.5,58.8,82.0,116.0,23949.0,1.0,210118.0
Partiliste,Liberal Alliance,fyn,Langeland Kommune,323,440,0.7340909090909091,19374,334421,0.05793296473606622,,Unknown,,46.0,,,,,,,,,,,,,,,252.0,330.0,0.7636363636363637,15814.0,278656.0,0.05675097611391824,482,52.7,87.4,44.2,7.7,45.3,60.6,41.0,11973.0,1.3,193597.0
Partiliste,Liberal Alliance,fyn,Middelfart Kommune,2000,2523,0.7927070947284979,19374,334421,0.05793296473606622,,Unknown,,46.0,,,,,,,,,,,,,,,1454.0,1882.0,0.7725823591923485,15814.0,278656.0,0.05675097611391824,410,58.4,80.7,49.6,12.0,56.3,82.4,135.0,40318.0,0.86,220595.0
Partiliste,Liberal Alliance,fyn,Nordfyns Kommune,1052,1352,0.7781065088757396,19374,334421,0.05793296473606622,,Unknown,,46.0,,,,,,,,,,,,,,,794.0,991.0,0.8012108980827447,15814.0,278656.0,0.05675097611391824,480,59.0,81.5,49.9,7.9,61.4,63.2,65.0,29342.0,1.07,200284.0
Partiliste,Liberal Alliance,fyn,Nyborg Kommune,1195,1610,0.7422360248447205,19374,334421,0.05793296473606622,,Unknown,,46.0,,,,,,,,,,,,,,,895.0,1174.0,0.762350936967632,15814.0,278656.0,0.05675097611391824,450,58.1,81.7,48.4,16.1,51.2,81.5,117.0,32329.0,1.14,199693.0
Partiliste,Liberal Alliance,fyn,Odense Kommune,8509,11444,0.743533729465222,19374,334421,0.05793296473606622,,Unknown,,46.0,,,,,,,,,,,,,,,7583.0,9386.0,0.807905391007884,15814.0,278656.0,0.05675097611391824,461,65.9,82.0,51.9,22.3,39.5,97.3,690.0,210803.0,1.11,192361.0
Partiliste,Liberal Alliance,fyn,Svendborg Kommune,2181,2874,0.7588726513569938,19374,334421,0.05793296473606622,,Unknown,,46.0,,,,,,,,,,,,,,,1711.0,2225.0,0.7689887640449439,15814.0,278656.0,0.05675097611391824,479,57.6,80.7,47.6,15.8,52.7,82.6,144.0,60001.0,1.03,193173.0
Partiliste,Liberal Alliance,fyn,Ærø Kommune,122,151,0.8079470198675497,19374,334421,0.05793296473606622,,Unknown,,46.0,,,,,,,,,,,,,,,109.0,143.0,0.7622377622377622,15814.0,278656.0,0.05675097611391824,492,51.8,86.3,43.4,7.8,47.1,65.8,65.0,5881.0,1.0,184022.0
Partiliste,Liberal Alliance,københavn,Dragør Kommune,650,898,0.7238307349665924,25665,334421,0.07674458242753894,,Unknown,,46.0,,,,,,,,,,,,,,,681.0,959.0,0.7101147028154328,28009.0,278656.0,0.10051461299954065,155,53.8,77.4,46.1,15.0,74.3,97.6,790.0,14450.0,0.61,285916.0
Partiliste,Liberal Alliance,københavn,Frederiksberg Kommune,3875,5671,0.6833010051137366,25665,334421,0.07674458242753894,,Unknown,,46.0,,,,,,,,,,,,,,,4369.0,6023.0,0.7253860202556865,28009.0,278656.0,0.10051461299954065,147,67.8,83.6,55.6,10.2,47.5,100.0,12166.0,105840.0,0.74,275696.0
Partiliste,Liberal Alliance,københavn,Københavns Kommune,19671,28919,0.6802102424011895,25665,334421,0.07674458242753894,,Unknown,,46.0,,,,,,,,,,,,,,,21752.0,29623.0,0.7342942983492556,28009.0,278656.0,0.10051461299954065,101,74.0,83.4,61.2,18.0,46.3,100.0,7339.0,667099.0,1.03,228934.0
Partiliste,Liberal Alliance,københavn,Tårnby Kommune,1469,2003,0.7333999001497753,25665,334421,0.07674458242753894,,Unknown,,46.0,,,,,,,,,,,,,,,1207.0,1599.0,0.7548467792370231,28009.0,278656.0,0.10051461299954065,185,60.8,77.8,51.3,35.5,51.8,99.3,666.0,44034.0,1.05,215551.0
Partiliste,Liberal Alliance,københavns omegn,Albertslund Kommune,600,711,0.8438818565400844,21484,334421,0.0642423771234462,,Unknown,,46.0,,,,,,,,,,,,,,,499.0,612.0,0.815359477124183,19343.0,278656.0,0.06941533647220946,165,62.3,79.4,50.4,47.4,31.9,99.6,1202.0,28117.0,1.54,187518.0
Partiliste,Liberal Alliance,københavns omegn,Ballerup Kommune,1720,2019,0.8519068845963348,21484,334421,0.0642423771234462,,Unknown,,46.0,,,,,,,,,,,,,,,1488.0,1772.0,0.8397291196388262,19343.0,278656.0,0.06941533647220946,151,61.8,79.3,51.4,49.4,33.5,99.6,1562.0,52939.0,1.26,207227.0
Partiliste,Liberal Alliance,københavns omegn,Brøndby Kommune,965,1095,0.8812785388127854,21484,334421,0.0642423771234462,,Unknown,,46.0,,,,,,,,,,,,,,,791.0,915.0,0.8644808743169399,19343.0,278656.0,0.06941533647220946,153,64.0,79.6,52.8,54.4,26.2,99.9,1924.0,40401.0,1.61,170212.0
Partiliste,Liberal Alliance,københavns omegn,Gentofte Kommune,4892,5987,0.81710372473693,21484,334421,0.0642423771234462,,Unknown,,46.0,,,,,,,,,,,,,,,4916.0,6449.0,0.7622887269344084,19343.0,278656.0,0.06941533647220946,157,59.0,78.7,49.1,4.1,64.3,100.0,2933.0,75076.0,0.64,417187.0
Partiliste,Liberal Alliance,københavns omegn,Gladsaxe Kommune,2193,2645,0.8291115311909263,21484,334421,0.0642423771234462,,Unknown,,46.0,,,,,,,,,,,,,,,2178.0,2745.0,0.7934426229508197,19343.0,278656.0,0.06941533647220946,159,63.1,78.2,52.5,34.0,42.9,100.0,2850.0,70958.0,1.06,230158.0
Partiliste,Liberal Alliance,københavns omegn,Glostrup Kommune,929,1049,0.8856053384175405,21484,334421,0.0642423771234462,,Unknown,,46.0,,,,,,,,,,,,,,,810.0,973.0,0.8324768756423433,19343.0,278656.0,0.06941533647220946,161,64.7,80.5,53.8,35.2,40.8,99.9,1870.0,24869.0,1.2,209772.0
Partiliste,Liberal Alliance,københavns omegn,Herlev Kommune,1015,1301,0.7801691006917756,21484,334421,0.0642423771234462,,Unknown,,46.0,,,,,,,,,,,,,,,818.0,988.0,0.8279352226720648,19343.0,278656.0,0.06941533647220946,163,62.1,78.8,51.5,52.9,31.9,99.9,2544.0,30784.0,1.22,203687.0
Partiliste,Liberal Alliance,københavns omegn,Hvidovre Kommune,1871,2116,0.8842155009451795,21484,334421,0.0642423771234462,,Unknown,,46.0,,,,,,,,,,,,,,,1514.0,1762.0,0.8592508513053349,19343.0,278656.0,0.06941533647220946,167,62.0,78.0,51.7,38.2,47.7,100.0,2348.0,53760.0,1.18,210041.0
Partiliste,Liberal Alliance,københavns omegn,Høje-Taastrup Kommune,1928,2203,0.8751702224239674,21484,334421,0.0642423771234462,,Unknown,,46.0,,,,,,,,,,,,,,,1418.0,1756.0,0.8075170842824602,19343.0,278656.0,0.06941533647220946,169,64.7,79.2,54.2,20.8,51.5,97.2,755.0,59059.0,1.19,184513.0
Partiliste,Liberal Alliance,københavns omegn,Ishøj Kommune,519,637,0.814756671899529,21484,334421,0.0642423771234462,,Unknown,,46.0,,,,,,,,,,,,,,,441.0,525.0,0.84,19343.0,278656.0,0.06941533647220946,183,64.4,78.7,53.2,46.0,38.9,97.8,919.0,24365.0,1.63,179124.0
Partiliste,Liberal Alliance,københavns omegn,Lyngby-Taarbæk Kommune,2648,3217,0.82312713708424,21484,334421,0.0642423771234462,,Unknown,,46.0,,,,,,,,,,,,,,,2680.0,3575.0,0.7496503496503496,19343.0,278656.0,0.06941533647220946,173,62.0,79.8,49.6,19.8,50.5,99.7,1513.0,58713.0,0.71,304578.0
Partiliste,Liberal Alliance,københavns omegn,Rødovre Kommune,1576,1783,0.8839035333707235,21484,334421,0.0642423771234462,,Unknown,,46.0,,,,,,,,,,,,,,,1229.0,1443.0,0.8516978516978517,19343.0,278656.0,0.06941533647220946,175,63.2,78.9,53.2,39.4,37.6,100.0,3667.0,44734.0,1.19,200680.0
Partiliste,Liberal Alliance,københavns omegn,Vallensbæk Kommune,628,735,0.854421768707483,21484,334421,0.0642423771234462,,Unknown,,46.0,,,,,,,,,,,,,,,561.0,657.0,0.8538812785388128,19343.0,278656.0,0.06941533647220946,187,60.4,76.6,50.6,7.1,62.3,99.5,1929.0,18322.0,0.83,201904.0
Partiliste,Liberal Alliance,nordjylland,Aalborg Kommune,9805,15231,0.6437528724312258,22556,334421,0.06744791744537573,,Unknown,,46.0,,,,,,,,,,,,,,,9074.0,12720.0,0.7133647798742139,18706.0,278656.0,0.06712936380339918,851,65.7,82.3,51.8,23.7,39.7,93.3,197.0,224612.0,0.97,200621.0
Partiliste,Liberal Alliance,nordjylland,Brønderslev Kommune,1212,2012,0.6023856858846919,22556,334421,0.06744791744537573,,Unknown,,46.0,,,,,,,,,,,,,,,891.0,1437.0,0.6200417536534447,18706.0,278656.0,0.06712936380339918,810,58.2,79.1,49.2,11.5,58.4,74.8,58.0,36706.0,1.0,190826.0
Partiliste,Liberal Alliance,nordjylland,Frederikshavn Kommune,2026,2905,0.6974182444061963,22556,334421,0.06744791744537573,,Unknown,,46.0,,,,,,,,,,,,,,,1574.0,2109.0,0.7463252726410621,18706.0,278656.0,0.06712936380339918,813,57.3,83.5,48.1,20.1,48.2,87.4,89.0,57882.0,1.11,201816.0
Partiliste,Liberal Alliance,nordjylland,Hjørring Kommune,2070,3096,0.6686046511627907,22556,334421,0.06744791744537573,,Unknown,,46.0,,,,,,,,,,,,,,,1726.0,2334.0,0.739502999143102,18706.0,278656.0,0.06712936380339918,860,58.3,81.7,48.4,12.3,53.6,76.8,68.0,63311.0,1.03,199309.0
Partiliste,Liberal Alliance,nordjylland,Jammerbugt Kommune,1444,2251,0.6414926699244781,22556,334421,0.06744791744537573,,Unknown,,46.0,,,,,,,,,,,,,,,1028.0,1406.0,0.7311522048364154,18706.0,278656.0,0.06712936380339918,849,57.2,81.0,48.1,7.9,60.3,75.5,44.0,37954.0,0.97,195815.0
Partiliste,Liberal Alliance,nordjylland,Læsø Kommune,43,65,0.6615384615384615,22556,334421,0.06744791744537573,,Unknown,,46.0,,,,,,,,,,,,,,,36.0,50.0,0.72,18706.0,278656.0,0.06712936380339918,825,49.6,88.4,41.9,4.7,45.2,59.7,14.0,1719.0,1.17,190636.0
Partiliste,Liberal Alliance,nordjylland,Mariagerfjord Kommune,1439,2133,0.6746366619784341,22556,334421,0.06744791744537573,,Unknown,,46.0,,,,,,,,,,,,,,,1051.0,1505.0,0.6983388704318937,18706.0,278656.0,0.06712936380339918,846,58.9,81.6,49.6,8.7,55.6,77.9,58.0,41606.0,1.01,203071.0
Partiliste,Liberal Alliance,nordjylland,Morsø Kommune,672,1036,0.6486486486486487,22556,334421,0.06744791744537573,,Unknown,,46.0,,,,,,,,,,,,,,,458.0,599.0,0.7646076794657763,18706.0,278656.0,0.06712936380339918,773,56.5,82.0,46.8,9.0,56.6,64.2,53.0,19520.0,1.13,200322.0
Partiliste,Liberal Alliance,nordjylland,Rebild Kommune,1197,1887,0.6343402225755167,22556,334421,0.06744791744537573,,Unknown,,46.0,,,,,,,,,,,,,,,928.0,1319.0,0.7035633055344959,18706.0,278656.0,0.06712936380339918,840,57.9,76.7,49.6,5.8,68.4,71.2,50.0,30942.0,0.73,215629.0
Partiliste,Liberal Alliance,nordjylland,Thisted Kommune,1443,3094,0.46638655462184875,22556,334421,0.06744791744537573,,Unknown,,46.0,,,,,,,,,,,,,,,1119.0,1589.0,0.7042164883574575,18706.0,278656.0,0.06712936380339918,787,57.6,81.0,47.4,9.1,58.6,70.7,40.0,42698.0,1.04,200315.0
Partiliste,Liberal Alliance,nordjylland,Vesthimmerlands Kommune,1205,1770,0.6807909604519774,22556,334421,0.06744791744537573,,Unknown,,46.0,,,,,,,,,,,,,,,821.0,1105.0,0.7429864253393665,18706.0,278656.0,0.06712936380339918,820,58.1,81.4,48.5,9.3,54.5,71.5,47.0,35818.0,1.11,204021.0
Partiliste,Liberal Alliance,nordsjælland,Allerød Kommune,1312,1631,0.8044144696505211,23500,334421,0.07027070668408981,,Unknown,,46.0,,,,,,,,,,,,,,,1314.0,1594.0,0.8243412797992472,22192.0,278656.0,0.07963941203491043,201,56.5,76.4,47.9,17.3,68.6,93.3,388.0,26128.0,0.52,275113.0
Partiliste,Liberal Alliance,nordsjælland,Egedal Kommune,2433,3017,0.8064302287040106,23500,334421,0.07027070668408981,,Unknown,,46.0,,,,,,,,,,,,,,,2006.0,2392.0,0.8386287625418061,22192.0,278656.0,0.07963941203491043,240,60.0,77.0,51.2,12.8,72.0,92.7,362.0,45563.0,0.6,235761.0
Partiliste,Liberal Alliance,nordsjælland,Fredensborg Kommune,1967,2478,0.7937853107344632,23500,334421,0.07027070668408981,,Unknown,,46.0,,,,,,,,,,,,,,,1852.0,2358.0,0.7854113655640373,22192.0,278656.0,0.07963941203491043,210,57.0,78.9,48.3,26.1,57.9,92.0,376.0,42186.0,0.9,242743.0
Partiliste,Liberal Alliance,nordsjælland,Frederikssund Kommune,2088,3227,0.6470405949798574,23500,334421,0.07027070668408981,,Unknown,,46.0,,,,,,,,,,,,,,,1714.0,2142.0,0.800186741363212,22192.0,278656.0,0.07963941203491043,250,59.0,81.8,49.5,15.4,60.6,87.7,189.0,47052.0,0.89,220005.0
Partiliste,Liberal Alliance,nordsjælland,Furesø Kommune,1582,2058,0.7687074829931972,23500,334421,0.07027070668408981,,Unknown,,46.0,,,,,,,,,,,,,,,1735.0,2192.0,0.7915145985401459,22192.0,278656.0,0.07963941203491043,190,56.4,76.5,47.9,26.9,60.2,98.3,749.0,42540.0,0.74,274707.0
Partiliste,Liberal Alliance,nordsjælland,Gribskov Kommune,2006,2418,0.8296112489660876,23500,334421,0.07027070668408981,,Unknown,,46.0,,,,,,,,,,,,,,,1674.0,1997.0,0.8382573860791187,22192.0,278656.0,0.07963941203491043,270,56.6,83.0,47.3,8.3,66.0,85.4,150.0,41797.0,0.87,224676.0
Partiliste,Liberal Alliance,nordsjælland,Halsnæs Kommune,1203,1431,0.8406708595387841,23500,334421,0.07027070668408981,,Unknown,,46.0,,,,,,,,,,,,,,,829.0,1003.0,0.8265204386839482,22192.0,278656.0,0.07963941203491043,260,57.6,83.4,48.2,16.7,60.8,93.1,259.0,31633.0,1.03,208427.0
Partiliste,Liberal Alliance,nordsjælland,Helsingør Kommune,2821,3595,0.7847009735744089,23500,334421,0.07027070668408981,,Unknown,,46.0,,,,,,,,,,,,,,,2602.0,3254.0,0.7996312231100184,22192.0,278656.0,0.07963941203491043,217,58.0,81.4,48.5,27.1,50.3,96.4,538.0,63953.0,1.01,232209.0
Partiliste,Liberal Alliance,nordsjælland,Hillerød Kommune,2543,3147,0.8080711789005401,23500,334421,0.07027070668408981,,Unknown,,46.0,,,,,,,,,,,,,,,2387.0,2869.0,0.8319972115719763,22192.0,278656.0,0.07963941203491043,219,62.1,79.6,51.7,15.7,53.3,91.4,257.0,54855.0,0.76,234759.0
